97,EPIC 211913977,Transit,1.0,14.677286,,0.1,,181.5,12.957,4819.0,0.8,0.73,2016-12-21,EPIC 211913977 b,,,,2.0,2016.0,http://exoplanet.eu/catalog/epic_211913977_b/,,,,,-0.595
98,EPIC 211969807,Transit,1.0,1.97419,,0.18,,181.5,15.149,3660.0,0.51,0.48,2016-12-21,EPIC 211969807 b,,,,1.9,2016.0,http://exoplanet.eu/catalog/epic_211969807_b/,,,,,-1.434
99,EPIC 211970147,Transit,1.0,9.915615,,0.1,,181.5,13.2,4695.0,0.77,0.71,2016-12-21,EPIC 211970147 b,,,,1.3,2016.0,http://exoplanet.eu/catalog/epic_211970147_b/,,,,,-0.657
100,EPIC 211990866,Transit,1.0,1.673916,,0.24,,181.5,10.651,6120.0,1.18,1.19,2016-12-21,EPIC 211990866 b,,,,3.5,2016.0,http://exoplanet.eu/catalog/epic_211990866_b/,,,,,0.250
101,EPIC 220674823,Transit,2.0,0.571308,,0.0,,253.0,12.102,5590.0,0.93,0.83,2017-01-26,EPIC 220674823 b,,,,1.46,2016.0,http://exoplanet.eu/catalog/epic_220674823_b/,,,4.5,G5,-0.119
102,EPIC 220674823,Transit,2.0,13.341245,,0.0,,253.0,12.102,5590.0,0.93,0.83,2017-01-26,EPIC 220674823 c,,,,2.53,2016.0,http://exoplanet.eu/catalog/epic_220674823_c/,,,4.5,G5,-0.119
103,FU Tau,Imaging,1.0,,800.0,,,140.0,,2838.0,0.05,,2016-03-10,FU Tau b,2375.0,,5085.28,,2008.0,http://exoplanet.eu/catalog/fu_tau_b/,,2009-02,6.72,M7.25,-0.699
104,Fomalhaut,Imaging,1.0,555530.0,160.0,0.87,,7.69,1.16,,2.0,,2015-11-19,Fomalhaut b,,,,,2008.0,http://exoplanet.eu/catalog/fomalhaut_b/,http://exoplanets.org/detail/Fomalhaut_b,2008-11,2.3,A3 V,
105,GJ 1132,Transit,1.0,1.62893,,0.0,6.0,12.04,13.49,3270.0,0.18,0.21,2015-11-12,GJ 1132 b,409.0,,1.62,1.16,2015.0,http://exoplanet.eu/catalog/gj_1132_b/,,2015-11,6.45,M4.5 V,-2.359
106,GJ 1214,Transit,1.0,1.58040456,0.01411,,1.49,,15.1,3170.0,0.16,0.18,2015-12-03,GJ 1214 b,,,6.26125,2.847,2009.0,http://exoplanet.eu/catalog/gj_1214_b/,http://exoplanets.org/detail/GJ_1214_b,2009-12,6.45,M4.5,
107,GJ 15 A,Radial Velocity,1.0,11.4433,0.0717,0.0,,3.57,8.08,3567.0,0.38,0.39,2014-09-18,GJ 15 A b,,,5.35,,2014.0,http://exoplanet.eu/catalog/gl_15_a_b/,http://exoplanets.org/detail/GJ_15_A_b,2014-10,6.2,M2 V,-1.663
108,GJ 163,Radial Velocity,3.0,8.63182,0.0607,0.073,,14.97,11.81,3500.0,0.4,,2017-01-26,GJ 163 b,,,10.6,,2013.0,http://exoplanet.eu/catalog/gj_163_b/,http://exoplanets.org/detail/GJ_163_b,2013-08,6.35,M3.5 V,-1.708
109,GJ 163,Radial Velocity,3.0,25.63058,0.1254,0.099,,14.97,11.81,3500.0,0.4,,2017-01-26,GJ 163 c,277.0,0.66,6.8,1.8,2013.0,http://exoplanet.eu/catalog/gj_163_c/,http://exoplanets.org/detail/GJ_163_c,2013-08,6.35,M3.5 V,-1.708110,GJ 163,Radial Velocity,3.0,603.95116,1.0304,0.373,,14.97,11.81,3500.0,0.4,,2017-01-26,GJ 163 d,,,29.4,,2013.0,http://exoplanet.eu/catalog/gj_163_d/,http://exoplanets.org/detail/GJ_163_d,2013-08,6.35,M3.5 V,-1.708
111,GJ 179,Radial Velocity,1.0,2288.0,2.41,0.21,,12.12,12.0,3370.0,0.36,0.38,2014-05-14,GJ 179 b,,,260.61,,2009.0,http://exoplanet.eu/catalog/gl_179_b/,http://exoplanets.org/detail/GJ_179_b,2010-10,6.35,M3.5 V,-1.796
112,GJ 3021,Radial Velocity,1.0,133.71,0.49,0.511,,17.62,6.59,5540.0,0.9,0.9,2014-05-14,GJ 3021 b,350.0,,1071.04,,2000.0,http://exoplanet.eu/catalog/gj_3021_b/,http://exoplanets.org/detail/HD_1237_b,2001-08,4.6,G6 V,-0.180
113,GJ 317,Radial Velocity,1.0,692.0,1.15,0.11,,15.1,11.97,3510.0,0.42,,2014-08-27,GJ 317 b,,,794.5,,2007.0,http://exoplanet.eu/catalog/gj_317_b/,http://exoplanets.org/detail/GJ_317_b,2007-11,6.25,M2.5 V,
114,GJ 328,Radial Velocity,1.0,4100.0,4.5,0.37,,20.03,9.97,3900.0,0.69,,2014-05-14,GJ 328 b,,,731.0,,2013.0,http://exoplanet.eu/catalog/gj_328_b/,http://exoplanets.org/detail/GJ_328_b,2013-09,6.1,M1,
115,GJ 3293,Radial Velocity,2.0,30.6,0.1434,0.07,,,11.962,3466.0,0.42,0.4,2014-12-03,GJ 3293 b,,,25.72,,2015.0,http://exoplanet.eu/catalog/gj_3293_b/,http://exoplanets.org/detail/GJ_3293_b,2015-03,6.25,M2.5,-1.658
116,GJ 3293,Radial Velocity,2.0,48.1,0.364,0.33,,,11.962,3466.0,0.42,0.4,2014-12-03,GJ 3293 c,223.0,0.6,25.72,1.9,2015.0,http://exoplanet.eu/catalog/gj_3293_d/,http://exoplanets.org/detail/GJ_3293_c,2015-03,6.25,M2.5,-1.658117,GJ 3341,Radial Velocity,1.0,14.207,0.089,0.31,,,12.08,3526.0,0.47,0.44,2014-12-03,GJ 3341 b,,,6.6,,2015.0,http://exoplanet.eu/catalog/gj_3341_b/,http://exoplanets.org/detail/GJ_3341_b,2015-03,6.25,M2.5,-1.538
118,GJ 3470,Radial Velocity,1.0,3.3366487,0.031,0.017,1.18,25.2,12.33,3652.0,0.51,0.48,2014-07-23,GJ 3470 b,604.0,,13.73,3.88,2012.0,http://exoplanet.eu/catalog/gj_3470_b/,http://exoplanets.org/detail/GJ_3470_b,2012-10,6.15,M1.5,
119,GJ 3634,Radial Velocity,1.0,2.64561,0.0287,0.08,,19.8,11.93,,0.45,0.43,2014-08-21,GJ 3634 b,,,8.4,,2010.0,http://exoplanet.eu/catalog/gj_3634_b/,http://exoplanets.org/detail/GJ_3634_b,2011-04,6.25,M2.5,-1.699
120,GJ 3998,Radial Velocity,2.0,2.64977,0.029,0.0,,17.79,10.83,3722.0,0.5,0.49,2016-07-28,GJ 3998 b,,,2.47,,2016.0,http://exoplanet.eu/catalog/gj_3998_b/,,,6.1,M1,-1.387
121,GJ 3998,Radial Velocity,2.0,13.74,0.089,0.049,,17.79,10.83,3722.0,0.5,0.49,2016-07-28,GJ 3998 c,,,6.26,,2016.0,http://exoplanet.eu/catalog/gj_3998_c/,,,6.1,M1,-1.387
122,GJ 433,Radial Velocity,1.0,7.3709,0.058,0.08,,9.04,9.806,3600.0,0.48,,2014-05-14,GJ 433 b,,,5.79,,2011.0,http://exoplanet.eu/catalog/gj_433_b/,http://exoplanets.org/detail/GJ_433_b,2013-01,6.15,M1.5,-1.469
123,GJ 436,Radial Velocity,1.0,2.64388312,0.0291,0.13827,1.8,10.23,10.67,,0.47,0.46,2015-02-05,GJ 436 b,,,22.1,4.17,2004.0,http://exoplanet.eu/catalog/gj_436_b/,http://exoplanets.org/detail/GJ_436_b,2004-12,6.25,M2.5 V,
124,GJ 504,Imaging,1.0,,43.5,,,17.95,5.22,6234.0,1.22,,2014-05-14,GJ 504 b,510.0,,1271.3,,2013.0,http://exoplanet.eu/catalog/gj_504_b/,http://exoplanets.org/detail/GJ_504_b,2013-09,4.0,G0 V,0.332
125,GJ 536,Radial Velocity,1.0,8.7076,0.06661,0.08,,10.03,9.72,3685.0,0.52,0.5,2016-11-17,GJ 536 b,,,5.36,,2016.0,http://exoplanet.eu/catalog/gj_536/,,,6.1,M1 V,-1.377
126,GJ 581,Radial Velocity,3.0,5.3686,0.04061,0.0,,6.27,10.56,,0.31,0.29,2014-07-09,GJ 581 b,,,15.8,,2005.0,http://exoplanet.eu/catalog/gl_581_b/,http://exoplanets.org/detail/GJ_581_b,2005-12,6.3,M3 V,-1.886
127,GJ 581,Radial Velocity,3.0,12.914,0.0721,0.0,,6.27,10.56,,0.31,0.29,2014-07-09,GJ 581 c,,,5.5,,2007.0,http://exoplanet.eu/catalog/gl_581_c/,http://exoplanets.org/detail/GJ_581_c,2005-12,6.3,M3 V,-1.886
128,GJ 581,Radial Velocity,3.0,3.149,0.02815,0.0,,6.27,10.56,,0.31,0.29,2014-07-09,GJ 581 e,,,1.7,,2009.0,http://exoplanet.eu/catalog/gl_581_e/,http://exoplanets.org/detail/GJ_581_e,2005-12,6.3,M3 V,-1.886
129,GJ 649,Radial Velocity,1.0,598.3,1.135,0.3,,10.32,9.69,3700.0,0.54,,2014-05-14,GJ 649 b,,,104.244,,2009.0,http://exoplanet.eu/catalog/gl_649_b/,http://exoplanets.org/detail/GJ_649_b,2010-02,6.05,M0.5,
130,GJ 667 C,Radial Velocity,5.0,7.2004,0.0505,0.13,,6.8,10.22,3350.0,0.33,,2014-05-14,GJ 667 C b,,,5.6,,2011.0,http://exoplanet.eu/catalog/gj_667c_b/,http://exoplanets.org/detail/GJ_667_C_b,2013-01,6.15,M1.5 V,-1.863
131,GJ 667 C,Radial Velocity,5.0,28.14,0.125,0.02,,6.8,10.22,3350.0,0.33,,2014-05-14,GJ 667 C c,277.0,0.88,3.8,1.5,2011.0,http://exoplanet.eu/catalog/gj_667c_c/,http://exoplanets.org/detail/GJ_667_C_c,2013-01,6.15,M1.5 V,-1.863132,GJ 667 C,Radial Velocity,5.0,62.24,0.213,0.02,,6.8,10.22,3350.0,0.33,,2014-05-14,GJ 667 C e,,,2.7,,2013.0,http://exoplanet.eu/catalog/gj_667c_e/,,2013-08,6.15,M1.5 V,-1.863
133,GJ 667 C,Radial Velocity,5.0,39.026,0.156,0.03,,6.8,10.22,3350.0,0.33,,2014-05-14,GJ 667 C f,,,2.7,,2013.0,http://exoplanet.eu/catalog/gj_667c_f/,,2013-08,6.15,M1.5 V,-1.863
134,GJ 667 C,Radial Velocity,5.0,256.2,0.549,0.08,,6.8,10.22,3350.0,0.33,,2014-05-14,GJ 667 C g,,,4.6,,2013.0,http://exoplanet.eu/catalog/gj_667c_g/,,2013-08,6.15,M1.5 V,-1.863
135,GJ 674,Radial Velocity,1.0,4.6938,0.039,0.2,,4.54,9.37,3600.0,0.35,,2014-05-14,GJ 674 b,,,11.09,,2007.0,http://exoplanet.eu/catalog/gj_674_b/,http://exoplanets.org/detail/GJ_674_b,2007-10,6.25,M2.5,-1.796
136,GJ 676 A,Radial Velocity,4.0,1051.1,1.812,0.323,,16.9,9.58,,0.71,,2016-09-29,GJ 676 A b,,,2129.461,,2010.0,http://exoplanet.eu/catalog/gj_676_a_b/,http://exoplanets.org/detail/GJ_676_A_b,2011-02,6.0,M0 V,
137,GJ 676 A,Radial Velocity,4.0,7337.0,6.6,,,16.9,9.58,,0.71,,2016-09-29,GJ 676 A c,,,2161.244,,2016.0,http://exoplanet.eu/catalog/gj_676_a_c/,,,6.0,M0 V,
138,GJ 676 A,Radial Velocity,4.0,3.6005,,0.262,,16.9,9.58,,0.71,,2016-09-29,GJ 676 A d,,,4.4,,2012.0,http://exoplanet.eu/catalog/gj_676_a_d/,,2012-12,6.0,M0 V,
139,GJ 676 A,Radial Velocity,4.0,35.39,,0.125,,16.9,9.58,,0.71,,2016-09-29,GJ 676 A e,,,8.1,,2012.0,http://exoplanet.eu/catalog/gj_676_a_e/,,2012-12,6.0,M0 V,
140,GJ 687,Radial Velocity,1.0,38.14,0.16353,0.04,,4.53,9.15,3413.0,0.41,0.42,2014-05-28,GJ 687 b,,,18.394,,2014.0,http://exoplanet.eu/catalog/gl_687_b/,,2014-07,6.3,M3 V,-1.672
141,GJ 832,Radial Velocity,2.0,3657.0,3.56,0.08,,4.94,8.66,3472.0,0.45,,2014-06-25,GJ 832 b,,,216.0,,2008.0,http://exoplanet.eu/catalog/gj_832_b/,http://exoplanets.org/detail/GJ_832_b,2009-01,6.15,M1.5,-1.585
142,GJ 832,Radial Velocity,2.0,35.68,0.163,0.18,,4.94,8.66,3472.0,0.45,,2014-06-25,GJ 832 c,253.0,1.0,5.4,1.7,2014.0,http://exoplanet.eu/catalog/gj_832_c/,,2014-08,6.15,M1.5,-1.585143,GJ 849,Radial Velocity,1.0,1845.0,2.32,0.05,,8.77,10.37,,0.49,,2014-08-27,GJ 849 b,,,289.21,,2006.0,http://exoplanet.eu/catalog/gj_849_b/,http://exoplanets.org/detail/GJ_849_b,2006-12,6.3,M3 V,-1.553
144,GJ 86,Radial Velocity,1.0,15.76491,0.113,0.0416,,10.91,6.12,5151.0,0.77,,2014-05-14,GJ 86 b,,,1242.66,,1999.0,http://exoplanet.eu/catalog/gl_86_b/,http://exoplanets.org/detail/GJ_86_b,2000-02,5.1,K1 V,
145,GJ 876,Radial Velocity,4.0,61.1166,0.208317,0.0324,,4.7,10.191,,0.33,,2014-08-27,GJ 876 b,,,723.2235,,1998.0,http://exoplanet.eu/catalog/gliese_876_b/,http://exoplanets.org/detail/GJ_876_b,1998-10,6.4,M4,-1.886
146,GJ 876,Radial Velocity,4.0,30.0881,0.12959,0.25591,,4.7,10.191,,0.33,,2014-08-27,GJ 876 c,,,226.9846,,2000.0,http://exoplanet.eu/catalog/gliese_876_c/,http://exoplanets.org/detail/GJ_876_c,2001-07,6.4,M4,-1.886
147,GJ 876,Radial Velocity,4.0,1.93778,0.020807,0.207,,4.7,10.191,,0.33,,2014-08-27,GJ 876 d,,,6.83,,2005.0,http://exoplanet.eu/catalog/gliese_876_d/,http://exoplanets.org/detail/GJ_876_d,2005-11,6.4,M4,-1.886
148,GJ 876,Radial Velocity,4.0,124.26,0.3343,0.055,,4.7,10.191,,0.33,,2014-08-27,GJ 876 e,,,14.6,,2010.0,http://exoplanet.eu/catalog/gliese_876_e/,http://exoplanets.org/detail/GJ_876_e,2010-08,6.4,M4,-1.886
149,GQ Lup,Imaging,1.0,,100.0,,,139.0,12.43,,0.7,,2014-05-14,GQ Lup b,2650.0,,6356.0,33.6,2004.0,http://exoplanet.eu/catalog/gq_lup_b/,,2005-05,5.7,K7e V,
150,GSC 06214-00210,Imaging,1.0,,320.0,,,145.0,12.375,4200.0,0.9,,2015-04-01,GSC 06214-00210 b,2300.0,,5000.0,,2010.0,http://exoplanet.eu/catalog/gsc_6214-210_b/,,2011-01,5.7,K7,-0.420
151,GU Psc,Imaging,1.0,,2000.0,,,48.0,13.55,,0.33,,2014-05-14,GU Psc b,1050.0,,3591.3,14.179,2014.0,http://exoplanet.eu/catalog/gu_psc_b/,,2014-05,6.3,M3,
152,HAT-P-1,Transit,1.0,4.46529976,0.05561,,0.282,139.0,10.34,5980.0,1.15,1.17,2015-09-10,HAT-P-1 b,1322.0,,166.86075,14.785,2006.0,http://exoplanet.eu/catalog/hat-p-1_b/,http://exoplanets.org/detail/HAT-P-1_b,2007-02,4.0,G0 V,
153,HAT-P-11,Transit,1.0,4.8878162,0.053,0.198,1.33,38.0,9.472,4780.0,0.81,0.75,2014-05-14,HAT-P-11 b,878.0,,25.743,4.73,2008.0,http://exoplanet.eu/catalog/hat-p-11_b/,http://exoplanets.org/detail/HAT-P-11_b,2010-02,5.4,K4,-0.585
154,HAT-P-12,Transit,1.0,3.2130598,0.0384,0.0,0.3192,142.5,12.84,4650.0,0.73,0.7,2014-05-14,HAT-P-12 b,963.0,,67.059,10.749,2009.0,http://exoplanet.eu/catalog/hat-p-12_b/,http://exoplanets.org/detail/HAT-P-12_b,2009-11,5.4,K4,-0.678
155,HAT-P-13,Transit,2.0,2.91625,,0.0133,,214.0,10.622,5653.0,1.22,1.56,2014-10-15,HAT-P-13 b,,,270.462,14.258,2009.0,http://exoplanet.eu/catalog/hat-p-13_b/,http://exoplanets.org/detail/HAT-P-13_b,2009-12,4.4,G4,0.346
156,HAT-P-13,Radial Velocity,2.0,446.27,,0.6616,,214.0,10.622,5653.0,1.22,1.56,2014-05-16,HAT-P-13 c,,,4538.421,,2009.0,http://exoplanet.eu/catalog/hat-p-13_c/,http://exoplanets.org/detail/HAT-P-13_c,2009-12,4.4,G4,0.346
157,HAT-P-14,Transit,1.0,4.627669,0.0606,0.107,1.82,205.0,9.98,6600.0,1.39,1.47,2014-05-14,HAT-P-14 b,1570.0,,709.367,12.89,2010.0,http://exoplanet.eu/catalog/hat-p-14_b/,http://exoplanets.org/detail/HAT-P-14_b,2010-05,3.0,F,0.563
158,HAT-P-15,Transit,1.0,10.863502,0.0964,0.19,1.96,190.0,12.16,5568.0,1.01,1.08,2014-05-14,HAT-P-15 b,904.0,,618.471,12.016,2010.0,http://exoplanet.eu/catalog/hat-p-15_b/,http://exoplanets.org/detail/HAT-P-15_b,2010-12,4.5,G5,0.000
159,HAT-P-16,Transit,1.0,2.77596,0.0413,0.036,2.42,235.0,10.812,6158.0,1.22,1.24,2014-05-14,HAT-P-16 b,1626.0,,1332.605,14.448,2010.0,http://exoplanet.eu/catalog/hat-p-16_b/,http://exoplanets.org/detail/HAT-P-16_b,2010-09,3.8,F8,0.294
160,HAT-P-17,Transit,2.0,10.338523,0.0882,0.342,0.64,90.0,10.54,5246.0,0.86,0.84,2014-05-14,HAT-P-17 b,792.0,,169.71,11.321,2010.0,http://exoplanet.eu/catalog/hat-p-17_b/,http://exoplanets.org/detail/HAT-P-17_b,2012-04,5.0,K,-0.319
161,HAT-P-17,Radial Velocity,2.0,5584.0,5.6,0.39,,90.0,10.54,5246.0,0.86,0.84,2014-05-14,HAT-P-17 c,,,1080.6,,2010.0,http://exoplanet.eu/catalog/hat-p-17_c/,,2012-04,5.0,K,-0.319
162,HAT-P-18,Transit,1.0,5.508023,0.0559,0.084,0.25,166.0,12.759,4803.0,0.77,0.75,2014-05-14,HAT-P-18 b,852.0,,62.61,11.153,2010.0,http://exoplanet.eu/catalog/hat-p-18_b/,http://exoplanets.org/detail/HAT-P-18_b,2011-01,5.2,K2,-0.569
163,HAT-P-19,Transit,1.0,4.008778,0.0466,0.067,0.25,215.0,12.901,4990.0,0.84,0.82,2014-05-14,HAT-P-19 b,1010.0,,92.802,12.689,2010.0,http://exoplanet.eu/catalog/hat-p-19_b/,http://exoplanets.org/detail/HAT-P-19_b,2011-01,5.1,K1,-0.432
164,HAT-P-2,Transit,1.0,5.6334729,0.06878,0.5171,7.29,135.32,,6290.0,1.36,1.64,2014-05-14,HAT-P-2 b,1540.0,,2888.95,12.969,2007.0,http://exoplanet.eu/catalog/hat-p-2_b/,http://exoplanets.org/detail/HAT-P-2_b,2007-11,3.8,F8,0.577
165,HAT-P-20,Transit,1.0,2.875317,0.0361,0.015,13.78,70.0,11.339,4595.0,0.76,0.69,2014-05-14,HAT-P-20 b,970.0,,2302.899,9.718,2010.0,http://exoplanet.eu/catalog/hat-p-20_b/,http://exoplanets.org/detail/HAT-P-20_b,2011-12,5.3,K3,-0.721
166,HAT-P-21,Transit,1.0,4.124481,0.0494,0.228,4.68,254.0,11.685,5588.0,0.95,1.1,2014-05-14,HAT-P-21 b,1283.0,,1291.289,11.478,2010.0,http://exoplanet.eu/catalog/hat-p-21_b/,http://exoplanets.org/detail/HAT-P-21_b,2011-12,4.3,G3,0.025
167,HAT-P-22,Transit,1.0,3.21222,0.0414,0.016,2.11,82.0,9.732,5302.0,0.92,1.04,2014-05-14,HAT-P-22 b,1283.0,,682.352,12.106,2010.0,http://exoplanet.eu/catalog/hat-p-22_b/,http://exoplanets.org/detail/HAT-P-22_b,2011-12,4.5,G5,-0.114
168,HAT-P-23,Transit,1.0,1.21288287,0.02302,0.0,1.406,393.0,,5885.0,1.1,1.09,2015-03-26,HAT-P-23 b,1951.0,,658.0,13.72,2010.0,http://exoplanet.eu/catalog/hat-p-23_b/,http://exoplanets.org/detail/HAT-P-23_b,2011-12,4.0,G0,
169,HAT-P-24,Transit,1.0,3.35524,0.0465,0.067,0.44,396.0,11.818,6373.0,1.19,1.32,2014-05-14,HAT-P-24 b,1637.0,,217.704,13.922,2010.0,http://exoplanet.eu/catalog/hat-p-24_b/,http://exoplanets.org/detail/HAT-P-24_b,2010-12,3.8,F8,0.408
170,HAT-P-25,Transit,1.0,3.652836,0.0466,0.032,0.42,297.0,13.19,5500.0,1.01,0.96,2014-05-14,HAT-P-25 b,1202.0,,180.202,13.339,2010.0,http://exoplanet.eu/catalog/hat-p-25_b/,http://exoplanets.org/detail/HAT-P-25_b,2012-01,4.5,G5,-0.125
171,HAT-P-26,Transit,1.0,4.234516,0.0479,0.124,0.4,134.0,11.744,5079.0,0.82,0.79,2014-05-14,HAT-P-26 b,1001.0,,18.751,6.333,2010.0,http://exoplanet.eu/catalog/hat-p-26_b/,http://exoplanets.org/detail/HAT-P-26_b,2011-02,5.1,K1,-0.420
172,HAT-P-27,Transit,1.0,3.039577,0.04,0.0,,204.0,,5300.0,0.94,0.9,2014-05-14,HAT-P-27 b,,,197.05,11.43,2011.0,http://exoplanet.eu/catalog/hat-p-27-wasp-40_b/,http://exoplanets.org/detail/HAT-P-27_b,2011-06,4.8,G8,-0.244
173,HAT-P-28,Transit,1.0,3.257215,0.0434,0.051,0.44,395.0,13.03,5680.0,1.02,1.1,2014-05-14,HAT-P-28 b,1384.0,,198.953,13.585,2011.0,http://exoplanet.eu/catalog/hat-p-28_b/,http://exoplanets.org/detail/HAT-P-28_b,2011-06,4.3,G3,0.053
174,HAT-P-29,Transit,1.0,5.723186,0.0667,0.095,0.71,322.0,11.9,6087.0,1.21,1.22,2014-05-14,HAT-P-29 b,1260.0,,247.261,12.408,2011.0,http://exoplanet.eu/catalog/hat-p-29_b/,http://exoplanets.org/detail/HAT-P-29_b,2011-06,3.8,F8,0.265
175,HAT-P-3,Transit,1.0,2.899736,0.03866,0.0,1.29,138.0,11.577,5185.0,0.92,0.8,2014-05-14,HAT-P-3 b,,,187.83,9.27,2007.0,http://exoplanet.eu/catalog/hat-p-3_b/,http://exoplanets.org/detail/HAT-P-3_b,2007-09,5.0,K,-0.362
176,HAT-P-30,Transit,1.0,2.810595,0.0419,0.035,0.37,193.0,10.419,6304.0,1.24,1.22,2014-05-14,HAT-P-30 b,1630.0,,225.968,15.02,2011.0,http://exoplanet.eu/catalog/hat-p-30-wasp-51_b/,http://exoplanets.org/detail/HAT-P-30_b,2011-07,,,0.312
177,HAT-P-31,Transit,1.0,5.005425,0.055,0.245,2.18,354.0,11.66,6065.0,1.22,1.36,2014-05-14,HAT-P-31 b,1450.0,,689.98,11.99,2011.0,http://exoplanet.eu/catalog/hat-p-31_b/,http://exoplanets.org/detail/HAT-P-31_b,2011-09,,,0.348
178,HAT-P-32,Transit,1.0,2.15000805,0.0343,0.0072,,283.0,11.289,6269.0,,1.22,2014-10-15,HAT-P-32 b,,,,20.053,2011.0,http://exoplanet.eu/catalog/hat-p-32_b/,http://exoplanets.org/detail/HAT-P-32_b,2011-11,,,
179,HAT-P-33,Transit,1.0,3.474474,0.0499,0.0,0.2,387.0,11.188,6446.0,1.38,1.64,2014-05-14,HAT-P-33 b,1782.0,,242.176,18.898,2011.0,http://exoplanet.eu/catalog/hat-p-33_b/,http://exoplanets.org/detail/HAT-P-33_b,2011-11,,,0.618
180,HAT-P-34,Transit,1.0,5.452654,0.0677,0.441,2.4,257.0,,6442.0,1.39,1.53,2014-05-14,HAT-P-34 b,1520.0,,1057.694,13.417,2011.0,http://exoplanet.eu/catalog/hat-p-34_b/,http://exoplanets.org/detail/HAT-P-34_b,2012-07,,,0.560
181,HAT-P-35,Transit,1.0,3.646706,0.0498,0.025,0.55,535.0,12.46,6096.0,1.24,1.44,2014-05-14,HAT-P-35 b,1581.0,,334.979,14.93,2011.0,http://exoplanet.eu/catalog/hat-p-35_b/,http://exoplanets.org/detail/HAT-P-35_b,2012-07,,,0.407
182,HAT-P-36,Transit,1.0,1.327347,0.0238,0.063,1.12,317.0,12.262,5560.0,1.02,1.1,2014-05-14,HAT-P-36 b,1823.0,,582.24,14.168,2011.0,http://exoplanet.eu/catalog/hat-p-36_b/,http://exoplanets.org/detail/HAT-P-36_b,2012-07,,,0.013
183,HAT-P-37,Transit,1.0,2.797436,0.0379,0.058,0.89,411.0,13.23,5500.0,0.93,0.88,2014-05-14,HAT-P-37 b,1271.0,,371.528,13.204,2011.0,http://exoplanet.eu/catalog/hat-p-37_b/,http://exoplanets.org/detail/HAT-P-37_b,2012-07,,,-0.208
184,HAT-P-38,Transit,1.0,4.640382,0.0523,0.067,0.59,249.0,12.557,5330.0,0.89,0.92,2014-05-14,HAT-P-38 b,1082.0,,84.857,9.247,2012.0,http://exoplanet.eu/catalog/hat-p-38_b/,http://exoplanets.org/detail/HAT-P-38_b,2012-10,,,-0.208
185,HAT-P-39,Transit,1.0,3.54387,0.0509,0.0,0.19,642.0,12.422,6430.0,1.4,1.62,2014-05-14,HAT-P-39 b,1752.0,,190.372,17.609,2012.0,http://exoplanet.eu/catalog/hat-p-39_b/,http://exoplanets.org/detail/HAT-P-39_b,2012-11,,,0.607
186,HAT-P-4,Transit,1.0,3.056536,0.04438,0.0,0.403,314.0,11.118,5860.0,1.26,1.6,2014-05-14,HAT-P-4 b,1686.0,,213.255,14.28,2007.0,http://exoplanet.eu/catalog/hat-p-4_b/,http://exoplanets.org/detail/HAT-P-4_b,2007-11,4.1,G1 V,0.431
187,HAT-P-40,Transit,1.0,4.457243,0.0608,0.0,0.15,501.0,11.699,6080.0,1.51,2.21,2014-05-14,HAT-P-40 b,1770.0,,195.457,19.392,2012.0,http://exoplanet.eu/catalog/hat-p-40_b/,http://exoplanets.org/detail/HAT-P-40_b,2012-11,,,0.778
188,HAT-P-41,Transit,1.0,2.694047,0.0426,0.0,0.2,344.0,,6390.0,1.42,1.68,2014-05-14,HAT-P-41 b,1941.0,,254.253,18.887,2012.0,http://exoplanet.eu/catalog/hat-p-41_b/,http://exoplanets.org/detail/HAT-P-41_b,2012-11,,,0.628
189,HAT-P-42,Transit,1.0,4.641878,0.0575,0.0,0.61,447.0,12.168,5743.0,1.18,1.53,2014-05-14,HAT-P-42 b,1428.0,,331.801,14.348,2012.0,http://exoplanet.eu/catalog/hat-p-42_b/,,2013-10,,,0.356
190,HAT-P-43,Transit,1.0,3.332687,0.0443,0.0,0.39,542.0,13.356,5645.0,1.05,1.1,2014-05-14,HAT-P-43 b,1361.0,,210.395,14.359,2012.0,http://exoplanet.eu/catalog/hat-p-43_b/,,2013-10,,,0.045
191,HAT-P-44,Transit,2.0,4.301219,0.0507,0.044,0.23,363.0,,5295.0,0.94,0.95,2014-05-14,HAT-P-44 b,1108.0,,111.871,13.922,2014.0,http://exoplanet.eu/catalog/hat-p-44_b/,,2014-06,,,-0.194
192,HAT-P-44,Radial Velocity,2.0,872.2,1.752,0.494,,363.0,,5295.0,0.94,0.95,2014-05-14,HAT-P-44 c,,,1271.3,,2014.0,http://exoplanet.eu/catalog/hat-p-44_c/,,2014-06,,,-0.194
193,HAT-P-45,Transit,1.0,3.128992,0.0452,0.049,0.38,305.0,,6330.0,1.26,1.32,2014-05-14,HAT-P-45 b,1652.0,,283.492,15.984,2014.0,http://exoplanet.eu/catalog/hat-p-45_b/,,2014-06,,,0.400
194,HAT-P-46,Transit,1.0,4.463129,0.0577,0.123,0.28,296.0,,6120.0,1.28,1.4,2014-05-14,HAT-P-46 b,1458.0,,156.684,14.392,2014.0,http://exoplanet.eu/catalog/hat-p-46_b/,,2014-06,,,0.391
195,HAT-P-49,Transit,1.0,2.691548,0.0438,0.0,0.75,322.0,10.326,6820.0,1.54,1.83,2014-05-14,HAT-P-49 b,2131.0,,549.823,15.838,2014.0,http://exoplanet.eu/catalog/hat-p-49_b/,http://exoplanets.org/detail/HAT-P-49_b,2014-04,3.0,F,0.814
